trial,phase,steps,numerosity,reliable,knowledge,with_block,no_block
226,explore,499.4,2885.6,2306.1,98.15962441314555,98.53846153846153,98.13500000000002
227,explore,499.3,2884.3,2314.4,98.21596244131456,98.53846153846153,98.195
228,explore,499.2,2883.1,2320.5,98.24413145539907,98.69230769230771,98.21500000000002
229,explore,499.6,2882.2,2328.3,98.27699530516432,98.76923076923077,98.245
230,explore,499.0,2880.9,2337.2,98.32394366197184,98.76923076923077,98.295
231,explore,499.1,2879.8,2344.2,98.37089201877936,98.84615384615384,98.33999999999999
232,explore,499.8,2878.7,2349.6,98.38967136150237,98.84615384615384,98.35999999999999
233,explore,499.3,2878.2,2359.2,98.44131455399062,99.15384615384616,98.395
234,explore,499.4,2877.1,2365.8,98.4694835680751,99.15384615384616,98.425
235,explore,499.0,2876.1,2372.7,98.52582159624413,99.3076923076923,98.475
236,explore,500.3,2875.2,2377.5,98.54460093896714,99.3076923076923,98.49499999999998
237,explore,499.3,2874.4,2382.9,98.56807511737088,99.3076923076923,98.52000000000001
238,explore,499.5,2873.5,2387.3,98.59154929577464,99.3076923076923,98.54500000000002
239,explore,499.5,2872.8,2393.5,98.61032863849765,99.3076923076923,98.56500000000001
240,explore,499.5,2871.6,2398.1,98.62441314553992,99.3076923076923,98.58
241,explore,499.8,2871.2,2404.7,98.67136150234742,99.38461538461539,98.62500000000001
242,explore,499.5,2870.2,2409.1,98.69014084507042,99.46153846153845,98.64000000000001
243,explore,499.6,2868.9,2414.7,98.75117370892019,99.46153846153845,98.70500000000001
244,explore,499.7,2867.9,2421.0,98.8075117370892,99.53846153846153,98.76000000000002
245,explore,499.4,2866.9,2426.9,98.83098591549296,99.53846153846153,98.785
246,explore,499.7,2866.4,2433.4,98.87323943661971,99.53846153846153,98.83000000000001
247,explore,499.6,2865.3,2440.6,98.89671361502347,99.53846153846153,98.85500000000002
248,explore,499.6,2864.6,2445.8,98.92018779342723,99.53846153846153,98.88
249,explore,499.1,2863.4,2453.3,98.96244131455396,99.53846153846153,98.925
250,explore,500.6,2862.7,2459.5,99.00469483568075,99.61538461538461,98.965
251,explore,500.4,2861.9,2464.4,99.02816901408451,99.6923076923077,98.985
252,explore,500.1,2860.9,2469.7,99.075117370892,99.6923076923077,99.03500000000001
253,explore,499.7,2860.0,2474.7,99.09859154929578,99.6923076923077,99.06000000000002
254,explore,499.7,2858.6,2481.0,99.1361502347418,99.6923076923077,99.1
255,explore,499.6,2857.3,2487.3,99.1830985915493,99.6923076923077,99.15
256,explore,499.4,2856.4,2493.4,99.21126760563382,99.6923076923077,99.18
257,explore,499.9,2855.1,2498.6,99.23474178403757,99.6923076923077,99.20500000000001
258,explore,499.8,2853.7,2503.9,99.26760563380283,99.6923076923077,99.24000000000001
