trial,knowledge,reward,reward_cumulative,steps_in_trial,phase,steps,numerosity,reliable
292,48.739495798319325,-1010,-5759,200,explore,200,2334,1597
293,48.739495798319325,-200,-5705,200,explore,200,2334,1597
294,48.739495798319325,-965,-5429,200,explore,200,2336,1604
295,48.739495798319325,-200,-5906,200,explore,200,2336,1604
296,49.159663865546214,-749,-5348,200,explore,200,2336,1613
297,49.159663865546214,-200,-5708,200,explore,200,2336,1613
298,49.43977591036415,-1055,-5699,200,explore,200,2335,1618
299,49.43977591036415,-200,-6032,200,explore,200,2335,1618
300,49.719887955182074,-893,-5645,200,explore,200,2348,1630
301,49.719887955182074,-200,-5753,200,explore,200,2348,1630
302,50.700280112044815,-668,-5519,200,explore,200,2352,1651
303,50.700280112044815,-200,-6023,200,explore,200,2352,1651
304,51.120448179271705,-623,-5011,200,explore,200,2350,1659
305,51.120448179271705,-200,-4975,200,explore,200,2350,1659
306,51.19047619047619,-1019,-5951,200,explore,200,2349,1660
307,51.19047619047619,-200,-5870,200,explore,200,2349,1660
308,51.540616246498594,-929,-5888,200,explore,200,2349,1667
309,51.540616246498594,-200,-5557,200,explore,200,2349,1667
310,51.540616246498594,-1046,-6077,200,explore,200,2349,1667
311,51.540616246498594,-200,-5618,200,explore,200,2349,1667
312,51.540616246498594,-1046,-5466,200,explore,200,2349,1667
313,51.540616246498594,-200,-4806,200,explore,200,2349,1667
314,52.10084033613446,-1010,-5960,200,explore,200,2349,1681
315,52.10084033613446,-200,-5546,200,explore,200,2349,1681
316,52.450980392156865,-929,-6059,200,explore,200,2354,1690
317,52.450980392156865,-200,-5186,200,explore,200,2354,1690
318,52.59103641456583,-821,-6023,200,explore,200,2354,1702
319,52.59103641456583,-200,-5234,200,explore,200,2354,1702
320,52.59103641456583,-938,-5861,200,explore,200,2352,1703
321,52.59103641456583,-200,-5357,200,explore,200,2352,1703
322,53.221288515406165,-1028,-6104,200,explore,200,2352,1715
323,53.221288515406165,-200,-5550,200,explore,200,2352,1715
324,53.57142857142857,-947,-5879,200,explore,200,2351,1721
325,53.57142857142857,-200,-5762,200,explore,200,2351,1721
326,53.641456582633054,-668,-5933,200,explore,200,2360,1723
