trial,knowledge,reward,reward_cumulative,steps_in_trial,phase,steps,numerosity,reliable
405,63.79551820728291,-677,-9020,200,explore,200,2399,2005
406,63.79551820728291,-668,-9150,200,explore,200,2399,2005
407,63.79551820728291,-686,-9110,200,explore,200,2399,2005
408,63.86554621848739,-695,-9137,200,explore,200,2399,2009
409,63.86554621848739,-668,-8921,200,explore,200,2399,2009
410,64.07563025210085,-659,-8516,200,explore,200,2399,2012
411,64.07563025210085,-668,-8354,200,explore,200,2399,2012
412,64.07563025210085,-740,-7682,200,explore,200,2399,2012
413,64.84593837535014,-713,-8588,200,explore,200,2399,2024
414,65.12605042016807,-740,-8413,200,explore,200,2399,2029
415,65.12605042016807,-740,-7409,200,explore,200,2399,2029
416,65.12605042016807,-659,-7805,200,explore,200,2399,2029
417,65.12605042016807,-659,-8462,200,explore,200,2399,2029
418,65.12605042016807,-704,-8480,200,explore,200,2399,2029
419,65.12605042016807,-731,-7494,200,explore,200,2399,2029
420,65.12605042016807,-686,-7495,200,explore,200,2399,2029
421,65.12605042016807,-632,-8570,200,explore,200,2399,2029
422,65.19607843137256,-695,-8858,200,explore,200,2399,2031
423,65.47619047619048,-686,-9083,200,explore,200,2399,2037
424,65.54621848739495,-614,-8921,200,explore,200,2399,2038
425,65.54621848739495,-713,-8409,200,explore,200,2399,2038
426,65.54621848739495,-704,-8156,200,explore,200,2399,2038
427,65.54621848739495,-740,-7968,200,explore,200,2399,2038
428,65.54621848739495,-704,-7806,200,explore,200,2399,2038
429,65.54621848739495,-430,-7954,154,explore,154,2399,2039
430,65.61624649859944,-758,-7899,200,explore,200,2399,2041
431,65.61624649859944,-659,-7871,200,explore,200,2399,2041
432,65.68627450980392,-686,-8183,200,explore,200,2399,2042
433,65.68627450980392,-731,-8219,200,explore,200,2399,2042
434,65.68627450980392,-632,-8093,200,explore,200,2399,2042
435,65.68627450980392,-722,-8156,200,explore,200,2399,2042
436,65.75630252100841,-576,-8298,183,explore,183,2399,2044
437,65.89635854341736,-794,-8192,200,explore,200,2399,2047
438,65.96638655462185,-605,-8120,200,explore,200,2399,2048
439,65.96638655462185,-749,-7985,200,explore,200,2399,2048
440,65.96638655462185,-668,-7985,200,explore,200,2399,2048
441,66.03641456582633,-119,-7283,41,explore,41,2399,2049
442,66.03641456582633,-677,-7778,200,explore,200,2399,2049
443,66.03641456582633,-758,-8057,200,explore,200,2399,2049
444,66.03641456582633,-758,-7742,200,explore,200,2399,2049
445,66.03641456582633,-659,-8246,200,explore,200,2399,2049
446,66.03641456582633,-758,-7661,200,explore,200,2399,2049
447,66.03641456582633,-695,-8039,200,explore,200,2399,2049
448,66.38655462184873,-767,-7724,200,explore,200,2399,2057
449,66.38655462184873,-713,-7947,200,explore,200,2399,2057
450,66.38655462184873,-695,-7787,200,explore,200,2399,2058
451,66.38655462184873,-623,-6946,200,explore,200,2399,2058
452,66.38655462184873,-695,-7227,200,explore,200,2399,2058
453,66.38655462184873,-623,-7443,200,explore,200,2399,2058
454,66.38655462184873,-686,-7706,200,explore,200,2399,2060
455,66.5266106442577,-686,-8273,200,explore,200,2399,2062
456,66.59663865546219,-623,-8066,200,explore,200,2399,2063
457,66.59663865546219,-695,-7915,200,explore,200,2399,2063
458,66.59663865546219,-704,-8210,200,explore,200,2399,2064
459,66.66666666666666,-749,-8264,200,explore,200,2399,2066
460,66.80672268907563,-749,-8111,200,explore,200,2399,2069
461,66.80672268907563,-767,-8008,200,explore,200,2399,2069
462,66.80672268907563,-704,-7416,200,explore,200,2399,2069
