trial,knowledge,reward,reward_cumulative,steps_in_trial,phase,steps,numerosity,reliable
1408,80.11204481792717,-70,-3211,45,explore,45,2400,2400
1409,80.11204481792717,-149,-3300,60,explore,60,2400,2400
1410,80.11204481792717,-172,-2997,64,explore,64,2400,2400
1411,80.11204481792717,-232,-3022,108,explore,108,2400,2400
1412,80.11204481792717,-187,-2956,201,explore,201,2400,2400
1413,80.11204481792717,-101,-4233,41,explore,41,2400,2400
1414,80.11204481792717,-387,-3517,140,explore,140,2400,2400
1415,80.11204481792717,-296,-2705,103,explore,103,2400,2400
1416,80.11204481792717,-227,-3437,205,explore,205,2400,2400
1417,80.11204481792717,-345,-2840,111,explore,111,2400,2400
1418,80.11204481792717,-289,-1766,103,explore,103,2400,2400
1419,80.11204481792717,-374,-3885,111,explore,111,2400,2400
1420,80.11204481792717,-580,-3092,183,explore,183,2400,2400
1421,80.11204481792717,-381,-3009,202,explore,202,2400,2400
1422,80.11204481792717,-92,-3905,50,explore,50,2400,2400
1423,80.11204481792717,-413,-3057,122,explore,122,2400,2400
1424,80.11204481792717,-100,-2910,60,explore,60,2400,2400
1425,80.11204481792717,-155,-3535,65,explore,65,2400,2400
