trial,phase,steps,numerosity,reliable,knowledge
300,explore,43.9,281.7,264.3,98.78260869565216
301,explore,47.5,281.3,264.3,98.78260869565216
302,explore,36.6,281.3,264.3,98.78260869565216
303,explore,34.7,281.1,264.3,98.78260869565216
304,explore,42.1,281.0,264.3,98.78260869565216
305,explore,43.0,281.1,264.3,98.78260869565216
306,explore,38.5,281.1,264.4,98.8695652173913
307,explore,32.4,281.0,264.7,98.95652173913042
308,explore,42.7,280.9,264.8,98.95652173913042
309,explore,47.4,280.8,264.8,98.95652173913042
310,explore,30.5,280.7,264.8,98.95652173913042
311,explore,46.3,280.6,265.0,99.04347826086956
312,explore,43.8,280.6,265.0,99.04347826086956
313,explore,37.7,280.3,265.0,99.04347826086956
314,explore,38.0,280.3,265.2,99.1304347826087
315,explore,36.8,280.4,265.3,99.1304347826087
316,explore,33.6,279.8,265.8,99.21739130434783
317,explore,50.0,279.6,265.9,99.30434782608695
318,explore,30.1,279.6,266.0,99.30434782608695
319,explore,37.4,279.6,266.0,99.30434782608695
320,explore,41.9,279.4,266.0,99.30434782608695
321,explore,28.5,279.2,266.0,99.30434782608695
322,explore,40.3,279.0,266.0,99.30434782608695
323,explore,42.3,278.8,266.0,99.30434782608695
324,explore,38.3,278.7,266.0,99.30434782608695
325,explore,46.6,278.6,266.0,99.30434782608695
326,explore,41.0,278.2,266.1,99.30434782608695
327,explore,32.3,278.1,266.2,99.3913043478261
328,explore,40.2,278.0,266.2,99.3913043478261
329,explore,37.3,277.9,266.2,99.3913043478261
330,explore,36.1,277.9,266.2,99.3913043478261
331,explore,28.3,277.9,266.2,99.3913043478261
332,explore,44.3,277.8,266.3,99.3913043478261
333,explore,42.6,277.7,266.3,99.3913043478261
334,explore,40.2,277.4,266.3,99.3913043478261
335,explore,25.4,277.3,266.3,99.3913043478261
336,explore,34.2,277.2,266.4,99.3913043478261
337,explore,32.4,277.1,266.5,99.3913043478261
338,explore,30.7,277.1,266.8,99.47826086956522
339,explore,39.3,276.9,266.9,99.47826086956522
340,explore,43.8,276.8,266.9,99.47826086956522
341,explore,37.4,276.6,267.0,99.56521739130434
342,explore,38.2,276.5,267.1,99.65217391304347
343,explore,39.6,276.4,267.3,99.73913043478261
344,explore,34.4,276.4,267.4,99.73913043478261
345,explore,34.6,276.3,267.4,99.73913043478261
346,explore,45.5,276.1,267.5,99.73913043478261
347,explore,33.9,276.0,267.6,99.73913043478261
348,explore,26.6,276.0,267.7,99.73913043478261
349,explore,44.7,276.0,267.7,99.73913043478261
350,explore,26.4,275.9,267.7,99.73913043478261
351,explore,39.5,275.9,267.7,99.73913043478261
352,explore,36.7,276.0,267.7,99.73913043478261
353,explore,38.3,275.9,267.7,99.73913043478261
354,explore,42.9,275.9,267.7,99.73913043478261
355,explore,26.0,275.8,267.7,99.73913043478261
356,explore,43.9,275.7,267.8,99.73913043478261
357,explore,39.8,275.5,268.2,99.73913043478261
358,explore,29.8,275.5,268.2,99.73913043478261
359,explore,49.6,275.4,268.3,99.82608695652175
360,explore,31.6,275.4,268.4,99.82608695652175
361,explore,23.3,275.4,268.4,99.82608695652175
362,explore,39.3,275.4,268.4,99.82608695652175
363,explore,39.9,275.4,268.7,99.82608695652175
364,explore,42.0,275.2,268.7,99.82608695652175
365,explore,45.3,275.2,268.7,99.82608695652175
366,explore,36.7,275.0,268.7,99.82608695652175
367,explore,43.3,275.0,268.8,99.91304347826087
368,explore,29.8,275.0,268.9,99.91304347826087
369,explore,35.4,275.0,268.9,99.91304347826087
370,explore,37.8,275.0,268.9,99.91304347826087
371,explore,43.7,274.9,269.0,99.91304347826087
372,explore,48.1,274.8,269.4,100.0
373,explore,34.9,274.8,269.4,100.0
374,explore,44.9,274.8,269.4,100.0
375,explore,25.0,274.8,269.6,100.0
376,explore,38.4,274.8,269.8,100.0
377,explore,47.2,274.8,269.8,100.0
378,explore,36.2,274.8,269.8,100.0
379,explore,33.1,274.8,269.9,100.0
380,explore,40.2,274.7,270.1,100.0
381,explore,40.8,274.7,270.1,100.0
382,explore,37.6,274.7,270.3,100.0
383,explore,34.7,274.7,270.3,100.0
384,explore,43.7,274.7,270.3,100.0
385,explore,46.1,274.6,270.3,100.0
386,explore,41.2,274.6,270.3,100.0
387,explore,36.1,274.6,270.3,100.0
388,explore,38.3,274.6,270.3,100.0
389,explore,39.1,274.6,270.3,100.0
390,explore,32.1,274.5,270.4,100.0
391,explore,43.1,274.5,270.4,100.0
392,explore,40.9,274.5,270.4,100.0
393,explore,32.5,274.5,270.5,100.0
394,explore,44.8,274.4,270.5,100.0
395,explore,33.9,274.3,270.5,100.0
396,explore,40.8,274.3,270.5,100.0
397,explore,43.0,274.3,270.6,100.0
398,explore,31.2,274.3,270.6,100.0
399,explore,32.6,274.3,270.6,100.0
400,exploit,3.1,274.3,270.6,100.0
401,exploit,3.4,274.3,270.6,100.0
402,exploit,3.7,274.3,270.6,100.0
403,exploit,3.7,274.3,270.6,100.0
404,exploit,3.5,274.3,270.6,100.0
405,exploit,3.6,274.3,270.6,100.0
406,exploit,3.6,274.3,270.6,100.0
407,exploit,3.1,274.3,270.6,100.0
408,exploit,3.7,274.3,270.6,100.0
409,exploit,3.3,274.3,270.6,100.0
