trial,phase,steps,numerosity,reliable,knowledge
364,explore,40.3,94.7,87.6,84.8
365,explore,38.0,94.8,87.5,84.4
366,explore,38.2,94.7,87.5,84.4
367,explore,32.0,94.7,87.5,84.4
368,explore,43.8,94.9,87.5,84.4
369,explore,32.7,94.9,87.4,84.0
370,explore,42.5,94.8,87.5,84.4
371,explore,36.4,94.8,87.5,84.4
372,explore,39.8,94.8,87.6,84.8
373,explore,37.6,94.9,87.2,84.0
374,explore,36.4,94.9,87.2,84.0
375,explore,38.7,94.8,87.5,84.4
376,explore,33.7,94.8,87.5,84.4
377,explore,36.1,94.8,87.5,84.4
378,explore,39.0,94.9,87.5,84.4
379,explore,44.2,94.9,87.5,84.4
380,explore,38.5,94.8,87.5,84.4
381,explore,38.7,94.8,87.5,84.4
382,explore,34.3,94.9,87.5,84.4
383,explore,42.4,94.8,87.4,84.0
384,explore,38.6,94.8,87.4,84.0
385,explore,35.6,94.7,87.7,84.8
386,explore,38.9,94.8,87.7,84.8
387,explore,40.6,94.7,87.4,84.0
388,explore,43.4,94.7,87.5,84.4
389,explore,45.5,94.7,87.7,84.8
390,explore,37.0,94.7,87.6,84.4
391,explore,38.1,94.7,87.7,84.8
392,explore,40.2,94.7,88.2,85.6
393,explore,37.0,94.6,88.2,85.6
394,explore,48.8,94.6,87.8,85.2
395,explore,44.5,94.6,87.7,84.8
396,explore,36.0,94.6,87.6,84.4
397,explore,36.7,94.6,87.8,85.2
398,explore,34.1,94.6,87.6,84.4
399,explore,39.6,94.6,87.6,84.4
400,explore,34.9,94.5,87.6,84.4
401,explore,30.5,94.5,87.6,84.4
402,explore,38.7,94.6,87.7,84.8
403,explore,46.3,94.6,87.9,85.6
404,explore,29.7,94.6,87.8,85.2
405,explore,36.1,94.7,87.6,84.8
406,explore,39.2,94.6,87.8,85.2
407,explore,30.1,94.6,87.7,84.8
408,explore,37.4,94.6,87.5,84.4
409,explore,45.2,94.6,87.5,84.4
410,explore,43.5,94.6,87.5,84.4
411,explore,31.4,94.7,87.5,84.4
412,explore,43.5,94.8,87.5,84.4
413,explore,34.4,94.7,87.4,84.0
414,explore,27.1,94.8,87.6,84.4
415,explore,39.5,94.9,87.7,84.8
416,explore,48.6,94.9,87.7,84.8
417,explore,38.5,94.9,87.6,84.4
418,explore,49.1,94.8,87.6,84.4
419,explore,40.0,94.7,87.7,84.8
420,explore,36.7,94.7,87.6,84.4
421,explore,41.4,94.7,87.6,84.4
422,explore,38.5,94.7,87.5,84.4
423,explore,43.1,94.8,87.6,84.8
424,explore,25.4,94.8,87.6,84.8
425,explore,46.5,95.0,87.4,84.0
426,explore,40.6,94.9,87.7,84.8
427,explore,41.7,94.7,87.6,84.8
428,explore,41.1,94.8,87.5,84.4
429,explore,34.5,94.9,87.5,84.4
430,explore,41.2,95.0,87.4,84.0
431,explore,37.8,95.0,87.4,84.0
432,explore,43.2,94.9,87.5,84.4
433,explore,36.4,94.7,87.4,84.0
434,explore,38.4,94.8,87.4,84.0
435,explore,39.6,94.7,87.7,84.8
436,explore,43.1,94.9,87.4,84.0
437,explore,46.1,95.1,87.4,84.0
438,explore,29.4,95.0,87.4,84.0
439,explore,36.2,95.1,87.4,84.0
440,explore,43.2,95.2,87.5,84.4
441,explore,34.2,95.4,87.5,84.4
442,explore,42.7,95.3,87.5,84.4
443,explore,43.9,95.2,87.4,84.0
444,explore,40.4,95.2,87.5,84.4
445,explore,35.6,95.3,87.1,83.6
446,explore,34.6,95.2,87.1,83.6
447,explore,42.9,95.1,87.5,84.4
448,explore,29.8,95.1,87.2,84.0
449,explore,38.0,95.1,87.2,84.0
450,explore,34.2,95.1,87.2,84.0
451,explore,39.2,95.0,87.2,84.0
452,explore,50.0,95.0,87.2,84.0
453,explore,32.4,95.0,87.2,84.0
454,explore,35.6,94.9,87.2,84.0
455,explore,32.6,94.9,87.2,84.0
456,explore,41.4,94.9,87.2,84.0
457,explore,40.3,94.9,87.2,84.0
458,explore,35.7,94.9,87.6,84.8
459,explore,32.6,94.8,87.6,84.8
460,explore,38.8,94.8,87.7,85.2
461,explore,29.6,94.8,87.6,84.8
462,explore,45.5,94.8,87.9,85.6
463,explore,38.4,94.8,87.7,85.2
464,explore,35.8,94.8,87.6,84.8
465,explore,47.8,94.7,87.5,84.4
466,explore,41.6,94.8,87.5,84.4
467,explore,34.2,94.8,87.6,84.8
468,explore,48.6,94.7,87.5,84.4
469,explore,26.6,94.7,87.5,84.4
470,explore,33.5,94.8,87.4,84.0
471,explore,43.4,94.9,87.7,84.8
472,explore,32.9,95.0,87.6,84.4
473,explore,40.1,94.9,87.5,84.4
474,explore,36.4,95.0,87.2,84.0
475,explore,44.5,95.1,87.2,84.0
476,explore,37.8,95.1,87.2,84.0
477,explore,30.0,94.9,87.3,84.4
478,explore,40.3,94.9,87.5,84.8
479,explore,35.0,94.9,87.3,84.4
480,explore,42.6,94.9,87.3,84.4
481,explore,40.2,94.8,87.2,84.0
482,explore,45.6,94.7,87.7,85.2
483,explore,41.8,94.8,87.7,85.2
484,explore,31.6,94.8,87.9,84.8
485,explore,35.1,94.9,87.9,84.8
486,explore,42.0,94.9,87.5,84.4
487,explore,28.2,94.9,87.5,84.4
488,explore,38.0,94.9,87.5,84.4
489,explore,39.4,94.8,87.5,84.4
490,explore,44.2,94.8,87.5,84.4
491,explore,35.2,94.8,87.4,84.0
492,explore,42.9,94.8,87.8,84.4
493,explore,34.0,94.7,87.8,84.4
494,explore,37.1,94.7,87.8,84.4
495,explore,42.5,94.7,87.7,84.8
496,explore,28.0,94.7,87.7,84.8
497,explore,35.3,94.7,87.7,84.8
498,explore,40.8,94.7,88.0,85.2
499,explore,36.4,94.7,88.1,85.6
500,explore,35.1,94.8,88.0,85.2
501,explore,36.9,94.8,88.0,85.2
